bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tatums_confidence,tatums_start,tempo,time_signature,time_signature_confidence,genre,genre_encoded
0.028,0.05578,0.576,0.05578,350.11873,0.0,1.0,0.69,-7.063,1,0.481,350.119,1.0,0.05578,109.791,4.0,0.468,rock,17
0.051,0.11852,0.651,0.11852,136.30649,0.0,0.0,0.536,-26.514,0,0.508,118.201,0.56,0.11852,122.148,5.0,1.0,world,19
0.095,0.02976,0.0,0.02976,301.08689,6.177,0.0,0.344,-8.38,1,0.457,287.724,0.467,0.02976,104.556,4.0,0.546,folk,6
0.0,0.10781,0.0,0.10781,152.76363,4.307,5.0,0.8,-9.774,1,0.718,150.013,0.091,0.10781,126.968,3.0,0.181,folk,6
0.008,0.96667,0.674,0.3113,277.002,0.078,10.0,0.598,-12.316,1,0.637,268.011,0.696,0.14746,180.073,4.0,0.882,other,12
0.284,0.90996,0.786,0.30884,224.02567,0.0,5.0,0.329,-5.815,0,0.365,221.356,0.984,0.30884,99.095,4.0,1.0,hip hop,8
0.173,1.17972,0.871,0.4112,236.53832,0.554,7.0,0.848,-8.146,1,0.736,221.71,0.46,0.21884,159.894,4.0,0.0,rock,17
0.077,0.12187,0.0,0.12187,119.30077,0.885,2.0,0.011,-8.977,1,0.21,111.961,0.29,0.12187,151.357,4.0,0.527,rock,17
0.087,0.48831,0.53,0.16548,323.99628,3.68,7.0,0.702,-17.92,1,0.652,312.372,0.081,0.16548,183.935,4.0,0.468,jazz,9
0.003,0.65651,1.0,0.17886,389.19791,0.154,9.0,0.731,-8.273,0,0.529,380.918,1.0,0.17886,125.992,4.0,1.0,electronic,4
0.137,0.51232,0.697,0.51232,456.69832,0.41,7.0,0.406,-18.342,1,0.565,439.014,0.169,0.21454,66.856,4.0,0.0,rock,17
0.065,2.30895,0.314,1.65279,238.49751,0.0,2.0,0.297,-10.996,1,0.482,219.156,0.585,1.65279,182.247,4.0,0.335,gospel,7
0.486,0.86109,0.486,0.86109,179.04281,0.0,2.0,0.983,-13.666,1,0.822,171.642,0.855,0.68103,166.036,1.0,0.0,pop,13
0.684,0.87468,0.62,0.4453,208.66567,0.0,5.0,0.118,-3.639,0,0.256,208.666,0.522,0.22787,138.536,4.0,0.547,punk,14
0.0,0.31178,0.0,0.31178,192.07791,3.849,0.0,0.22,-10.7,1,0.499,189.678,0.0,0.14639,181.469,4.0,0.174,jazz,9
0.03,1.59039,0.623,0.47177,166.24281,0.0,1.0,0.828,-5.797,1,0.608,156.421,0.985,0.05111,107.669,4.0,0.618,country,3
0.71,0.29669,0.895,0.29669,190.27546,2.136,7.0,0.638,-10.908,1,0.434,182.915,0.243,0.29669,96.112,4.0,0.842,folk,6
0.275,0.65782,0.503,0.34965,150.85669,0.131,7.0,0.269,-20.845,1,0.388,141.177,0.313,0.19267,181.968,5.0,0.68,folk,6
0.335,0.32803,0.335,0.32803,299.80689,0.113,10.0,0.326,-6.247,0,0.478,295.683,0.3,0.16416,178.804,1.0,0.268,punk,14
0.24,0.81535,0.675,0.08718,59.03628,2.305,9.0,0.329,-8.343,1,0.207,53.766,0.345,0.08718,180.415,3.0,1.0,hip hop,8
0.32,0.62372,0.32,0.62372,34.61179,0.2,8.0,0.285,-3.93,1,0.563,34.612,0.139,0.13386,84.303,1.0,0.0,metal,11
0.293,2.14274,0.0,1.27684,423.07873,4.725,0.0,0.515,-13.818,1,0.691,381.463,0.038,1.04747,135.599,3.0,0.559,electronic,4
0.007,1.06997,0.789,0.42328,205.08689,0.171,11.0,0.164,-4.181,0,0.45,196.882,0.0,0.09601,91.89,4.0,0.061,jazz,9
0.011,0.84901,0.72,0.43458,165.19791,0.183,0.0,0.641,-15.15,1,0.578,158.72,0.695,0.22632,149.252,4.0,0.0,folk,6
0.209,0.891,0.83,0.12811,152.58077,0.0,2.0,0.943,-14.28,1,0.778,143.29,1.0,0.12811,80.738,3.0,0.877,country,3
0.0,0.25904,0.0,0.25904,186.30485,0.0,7.0,0.472,-9.866,1,0.487,182.753,0.3,0.25904,192.831,1.0,0.215,blues,0
0.408,0.61042,0.408,0.61042,225.07057,0.585,6.0,0.547,-14.941,0,0.458,217.554,0.499,0.21335,88.489,1.0,1.0,reggae,16
0.208,0.66596,0.503,0.34448,219.42812,0.09,1.0,0.67,-5.65,0,0.754,213.809,0.413,0.18415,187.944,5.0,0.697,latin,10
0.592,1.00209,0.592,1.00209,19.12118,0.299,5.0,0.0,-18.83,1,0.0,19.121,0.843,0.07443,45.554,1.0,0.0,hip hop,8
0.103,0.56778,0.843,0.08944,154.85342,0.38,2.0,0.023,-3.865,1,0.476,141.375,0.212,0.08944,122.125,4.0,0.0,rock,17
0.324,0.02186,0.683,0.02186,292.28363,0.38,1.0,0.063,-11.197,1,0.281,289.164,0.142,0.02186,125.749,4.0,0.534,electronic,4
0.069,1.0731,0.724,0.49011,56.842,0.154,1.0,0.191,-21.569,1,0.451,53.545,0.636,0.19861,104.775,5.0,0.835,reggae,16
0.964,4.98584,0.821,0.28924,244.34893,0.235,10.0,0.272,-8.163,0,0.261,232.797,0.584,0.28924,78.571,4.0,0.516,latin,10
0.178,0.61744,1.0,0.03076,81.91955,0.0,7.0,0.488,-18.379,1,0.529,81.92,1.0,0.03076,207.409,3.0,1.0,jazz,9
0.055,1.59762,1.0,0.31666,211.01669,0.282,11.0,0.479,-5.205,1,0.549,207.865,1.0,0.31666,95.066,4.0,0.141,pop,13
0.002,1.06386,0.726,0.4602,133.3024,0.0,7.0,0.359,-12.632,1,0.443,119.089,0.686,0.1542,111.422,4.0,0.773,r&b/soul,15
0.007,0.95071,0.128,0.44609,364.14649,0.0,5.0,0.591,-3.6,1,0.462,351.463,0.297,0.19535,119.827,4.0,0.906,metal,11
0.246,0.65144,0.0,0.2307,192.02567,3.024,9.0,0.543,-5.884,1,0.317,186.543,0.186,0.2307,137.96,4.0,0.017,pop,13
0.001,0.79444,0.874,0.39447,160.9922,0.567,10.0,0.004,-19.797,1,0.206,152.532,0.65,0.19348,150.951,4.0,0.189,reggae,16
0.339,0.53717,1.0,0.13164,177.76281,0.061,8.0,0.573,-8.335,1,0.506,171.862,1.0,0.13164,148.03,4.0,0.673,gospel,7
0.47,1.93007,0.836,1.00633,108.40771,3.268,0.0,0.191,-6.695,1,0.549,102.806,0.15,0.77825,131.078,4.0,0.0,electronic,4
0.084,1.14709,1.0,0.07152,155.21914,0.0,7.0,0.0,-11.965,0,0.181,147.673,1.0,0.07152,114.027,3.0,1.0,folk,6
0.39,0.73036,0.533,0.33274,270.73261,0.102,7.0,0.45,-5.106,0,0.531,268.132,0.672,0.13244,150.063,4.0,0.7,hip hop,8
0.027,0.62491,0.092,0.29329,359.65342,0.0,10.0,0.427,-6.644,0,0.503,359.653,0.669,0.12748,178.934,4.0,0.42,hip hop,8
0.039,1.02069,0.547,0.5205,262.50404,0.241,8.0,0.052,-6.808,1,0.273,249.498,1.0,0.27165,120.196,4.0,0.0,electronic,4
0.306,0.72274,0.439,0.40065,167.65342,0.0,7.0,0.732,-8.999,1,0.765,167.653,0.379,0.24119,190.485,4.0,1.0,folk,6
0.495,0.16483,0.187,0.16483,147.82649,0.0,3.0,0.433,-9.165,1,0.859,145.026,0.546,0.16483,109.54,4.0,0.364,pop,13
0.764,3.52761,0.691,0.2172,230.37342,0.206,7.0,0.719,-27.755,1,0.729,226.493,0.878,0.2172,99.933,4.0,0.0,jazz,9
0.631,0.3091,0.631,0.3091,89.62567,3.698,1.0,1.0,-17.51,1,0.944,89.626,0.124,0.3091,150.655,1.0,0.806,electronic,4
0.069,3.67863,0.814,0.81735,182.41261,0.449,2.0,0.0,-15.716,0,0.0,170.98,0.274,0.52075,99.352,3.0,0.636,latin,10
0.491,0.07819,0.491,0.07819,291.7873,0.421,2.0,0.745,-6.274,1,0.617,287.428,0.738,0.07819,64.034,1.0,0.609,hip hop,8
0.126,0.9935,0.933,0.49478,302.602,0.0,10.0,0.416,-9.817,0,0.457,285.751,0.434,0.11729,119.948,4.0,1.0,other,12
0.264,0.0619,0.898,0.0619,249.23383,0.168,11.0,0.356,-7.622,1,0.557,241.412,0.415,0.0619,215.595,3.0,0.165,latin,10
0.101,0.41714,1.0,0.05824,159.21587,0.175,5.0,0.036,-4.959,1,0.57,152.787,0.67,0.05824,166.925,4.0,1.0,other,12
0.122,1.13633,0.394,0.60208,192.62649,0.0,7.0,0.951,-9.728,1,0.785,192.626,0.375,0.33495,114.995,4.0,0.907,rock,17
0.108,0.6038,0.545,0.6038,144.19546,0.212,3.0,0.775,-12.031,1,0.768,139.163,1.0,0.27545,90.099,3.0,0.868,r&b/soul,15
0.365,0.52092,0.365,0.52092,80.09098,0.0,11.0,0.51,-3.193,0,0.463,71.129,0.707,0.07698,54.316,1.0,0.0,electronic,4
0.919,0.36382,0.919,0.36382,176.37832,0.391,6.0,0.245,-11.923,0,0.237,168.803,0.0,0.09627,99.829,1.0,0.0,blues,0
0.338,1.25144,0.767,0.39918,286.58893,0.327,4.0,0.775,-9.134,0,0.624,277.972,0.301,0.18211,139.963,3.0,0.302,electronic,4
0.0,0.0,0.0,0.0,159.84281,0.508,11.0,0.612,-20.931,0,0.64,147.603,0.0,0.0,0.0,1.0,0.0,soundtrack/misc,18
0.295,1.87452,0.705,0.66892,415.4771,2.682,4.0,0.66,-8.531,1,0.447,409.832,0.147,0.66892,98.428,3.0,0.134,rock,17
0.227,2.50817,0.405,0.60838,98.16771,0.0,1.0,0.497,-3.887,1,0.523,98.168,0.282,0.60838,123.881,5.0,1.0,hip hop,8
0.792,0.65634,0.792,0.65634,232.59383,0.0,0.0,0.687,-10.692,1,0.478,219.463,0.877,0.45494,159.89,1.0,0.0,reggae,16
0.8,0.23812,0.8,0.23812,322.53342,0.0,6.0,0.437,-5.094,0,0.398,314.462,1.0,0.23812,83.345,1.0,1.0,electronic,4
0.788,0.38923,0.788,0.38923,238.07955,0.0,5.0,0.044,-20.519,1,0.386,233.761,0.441,0.08897,98.9,1.0,0.0,electronic,4
0.876,0.09527,0.876,0.09527,146.33751,0.347,1.0,0.027,-25.651,0,0.415,137.143,0.675,0.09527,104.989,1.0,0.0,jazz,9
0.027,0.49303,0.814,0.07441,201.92608,0.184,10.0,0.519,-14.361,1,0.761,191.594,0.376,0.07441,144.232,4.0,0.279,soundtrack/misc,18
0.051,2.93898,0.756,0.39459,192.05179,0.305,6.0,0.136,-16.866,1,0.245,179.792,0.681,0.10138,65.573,5.0,0.36,country,3
0.586,1.77014,0.58,0.87215,382.01424,0.498,5.0,0.515,-7.971,0,0.363,373.656,0.112,0.64492,137.589,4.0,0.0,rock,17
0.501,0.08992,0.501,0.08992,187.66322,0.0,9.0,0.398,-5.794,1,0.453,187.663,0.786,0.08992,155.411,1.0,0.117,punk,14
0.273,1.3179,0.152,0.28978,190.95465,0.0,8.0,0.54,-4.802,1,0.388,179.659,0.139,0.28978,140.823,3.0,0.579,rock,17
0.235,0.86581,0.759,0.23511,210.07628,0.194,2.0,0.179,-8.522,1,0.339,202.879,0.367,0.07803,189.616,4.0,0.461,rock,17
0.221,1.53474,0.674,0.84811,388.0224,2.125,3.0,0.331,-2.928,1,0.439,383.942,0.529,0.38465,88.4,5.0,0.54,electronic,4
0.12,1.54215,1.0,0.48475,221.23057,0.473,4.0,0.69,-14.977,0,0.534,212.91,0.444,0.48475,110.98,3.0,1.0,rock,17
0.006,0.76122,0.703,0.26397,172.48608,0.0,8.0,0.21,-8.416,0,0.15,169.146,0.267,0.26397,127.151,4.0,0.191,metal,11
0.691,2.73871,0.691,2.73871,770.35057,3.175,0.0,0.567,-18.427,1,0.708,764.267,0.004,2.73871,92.731,1.0,0.465,classical,1
0.374,0.18448,0.886,0.18448,186.5922,0.148,4.0,0.611,-15.45,0,0.53,172.803,0.81,0.18448,159.502,3.0,1.0,folk,6
0.042,0.75746,0.587,0.39078,203.44118,0.15,2.0,0.403,-12.293,0,0.483,200.87,0.462,0.20463,182.542,4.0,0.0,blues,0
0.011,0.9269,0.584,0.33801,97.98485,0.0,5.0,0.046,-12.509,0,0.3,92.09,0.656,0.19153,102.043,4.0,0.152,latin,10
0.176,1.64886,0.729,0.57096,210.70322,0.403,9.0,0.519,-12.22,0,0.625,207.128,0.0,0.30224,111.379,4.0,0.984,gospel,7
0.007,0.73212,0.597,0.36271,184.55465,0.0,5.0,0.413,-8.535,1,0.388,184.555,0.061,0.18342,165.976,4.0,1.0,metal,11
0.568,0.99721,0.944,0.26424,64.65261,0.189,8.0,0.085,-4.592,1,0.126,57.789,0.251,0.06738,157.696,4.0,1.0,hip hop,8
0.406,1.60712,0.543,0.33301,222.14485,0.0,2.0,0.759,-14.736,1,0.682,206.443,1.0,0.33301,96.645,4.0,0.754,rock,17
0.188,1.84875,0.445,0.47448,221.962,0.0,10.0,0.482,-11.336,0,0.404,216.491,0.393,0.47448,87.231,3.0,0.238,blues,0
0.11,1.09546,0.0,0.47674,200.9073,3.437,9.0,0.305,-5.901,1,0.496,191.599,0.16,0.15786,108.199,4.0,0.675,pop,13
0.055,0.90349,0.181,0.33043,132.67546,0.0,3.0,0.294,-19.814,0,0.11,128.151,0.491,0.33043,105.218,4.0,0.754,electronic,4
0.293,0.69454,0.389,0.69454,220.94322,0.0,7.0,0.337,-6.451,0,0.522,207.999,0.501,0.13666,73.811,5.0,0.641,latin,10
0.361,0.77232,0.962,0.37376,269.63546,0.121,6.0,0.314,-8.425,0,0.599,264.104,0.68,0.17694,151.945,3.0,0.894,folk,6
0.128,1.90787,0.757,0.58996,235.15383,0.0,4.0,0.085,-4.13,0,0.39,230.946,0.564,0.25999,91.026,4.0,1.0,latin,10
0.058,0.57075,0.59,0.11485,177.94567,0.072,7.0,0.01,-4.385,1,0.327,173.186,1.0,0.11485,127.294,4.0,0.427,rock,17
0.066,0.53281,0.632,0.18584,531.61751,0.0,2.0,0.901,-9.827,1,0.704,531.617,0.039,0.18584,166.015,4.0,0.85,electronic,4
0.145,1.33767,0.983,0.70107,203.75465,0.293,9.0,0.366,-14.816,1,0.432,200.696,0.778,0.37343,99.487,4.0,0.0,country,3
0.182,1.39328,0.678,0.83746,216.18893,0.0,3.0,0.094,-9.489,1,0.422,203.836,0.197,0.55409,111.321,3.0,1.0,gospel,7
0.217,0.42714,1.0,0.04086,280.11057,0.165,5.0,0.397,-8.882,1,0.376,268.08,0.82,0.04086,154.548,4.0,0.734,blues,0
0.416,1.32629,0.558,0.74396,241.37098,0.229,8.0,0.752,-4.999,0,0.59,235.59,0.25,0.36572,105.201,4.0,0.536,electronic,4
0.012,0.90954,0.684,0.32593,217.10322,0.0,11.0,0.551,-6.898,0,0.205,217.103,0.387,0.03449,103.015,4.0,0.895,electronic,4
0.006,1.60894,0.429,0.44816,78.49751,0.113,7.0,0.136,-17.795,1,0.471,73.985,0.46,0.16395,106.936,4.0,1.0,electronic,4
0.01,1.37331,0.869,0.44852,333.21751,0.0,0.0,0.605,-6.883,1,0.492,323.913,0.681,0.21494,130.016,4.0,0.0,electronic,4
0.116,0.89005,0.472,0.3727,318.9024,0.0,2.0,0.299,-5.255,0,0.422,307.345,0.247,0.20196,117.593,4.0,0.544,metal,11
0.0,0.0,0.0,0.0,1.2273,0.0,0.0,0.0,-29.106,1,0.0,1.227,0.946,0.02886,0.0,3.0,0.0,latin,10
0.128,0.87777,1.0,0.25007,268.69506,0.223,10.0,0.197,-8.053,1,0.215,251.304,0.877,0.25007,94.916,4.0,0.543,rock,17
0.008,1.21974,0.96,0.19157,125.88363,0.148,5.0,0.673,-9.969,1,0.505,120.448,0.873,0.19157,115.75,4.0,1.0,reggae,16
0.005,1.09444,1.0,0.16922,232.4371,0.0,11.0,0.625,-8.955,0,0.558,232.437,1.0,0.16922,130.201,4.0,0.0,electronic,4
0.075,1.38481,0.424,0.95885,224.41751,2.241,7.0,0.197,-3.487,0,0.456,220.555,0.187,0.75057,143.837,7.0,1.0,punk,14
0.492,0.3903,0.728,0.04665,271.25506,0.138,8.0,0.459,-4.561,1,0.548,264.435,0.26,0.04665,177.255,4.0,0.689,latin,10
0.056,1.51479,1.0,0.21144,219.66322,0.0,1.0,0.453,-10.157,1,0.468,219.663,0.724,0.21144,91.951,4.0,0.332,electronic,4
0.937,0.27853,0.937,0.27853,168.82893,0.173,7.0,0.664,-6.538,1,0.696,156.415,0.437,0.03157,125.875,1.0,0.0,rock,17
0.022,0.60718,1.0,0.20569,206.78485,0.09,1.0,0.01,-7.651,1,0.302,199.599,1.0,0.20569,152.91,4.0,0.071,reggae,16
0.451,1.49627,0.673,0.70952,224.46975,0.246,11.0,0.0,-28.096,0,0.0,207.633,0.854,0.31907,77.718,3.0,0.72,commedy,2
0.103,0.86011,0.785,0.37542,369.162,0.357,5.0,0.712,-10.672,1,0.437,359.416,0.485,0.14384,124.293,4.0,1.0,world,19
0.863,0.54471,0.863,0.54471,668.62975,0.142,9.0,0.631,-11.403,1,0.461,659.905,0.926,0.20663,86.702,1.0,0.342,blues,0
0.162,1.1791,0.787,0.56872,246.54322,2.363,0.0,0.684,-6.212,1,0.7,238.022,0.172,0.56872,100.071,4.0,1.0,folk,6
0.044,1.00832,0.0,0.62161,321.48853,0.0,2.0,0.593,-4.146,1,0.319,303.659,0.463,0.42825,156.261,4.0,0.435,metal,11
0.093,0.76235,0.498,0.26452,176.69179,0.0,5.0,0.763,-9.604,1,0.652,173.976,0.0,0.26452,121.658,4.0,1.0,latin,10
0.024,0.41041,0.0,0.41041,187.16689,3.094,1.0,0.0,-17.389,1,0.0,178.91,0.409,0.41041,80.16,4.0,0.018,blues,0
0.01,2.82705,0.955,2.15042,119.27465,2.159,2.0,0.307,-13.305,1,0.274,115.264,0.21,1.97749,178.936,4.0,0.0,folk,6
0.109,0.3679,0.0,0.3679,260.80608,2.049,10.0,0.235,-10.873,0,0.31,254.601,0.46,0.17794,155.01,4.0,0.0,electronic,4
0.429,1.1365,0.471,0.74566,214.54322,12.179,2.0,0.245,-7.652,1,0.414,210.947,0.068,0.74566,150.082,4.0,0.916,electronic,4
0.06,0.71313,0.823,0.71313,205.50485,0.67,11.0,0.905,-7.462,1,0.749,197.869,0.866,0.71313,112.181,3.0,1.0,world,19
0.036,1.3742,0.901,0.70901,211.64363,0.678,2.0,0.434,-8.85,1,0.43,206.727,0.411,0.70901,180.077,4.0,0.703,reggae,16
0.357,1.21071,0.518,0.31033,444.81261,6.194,5.0,0.39,-8.424,0,0.465,433.824,0.305,0.08684,128.972,4.0,0.165,pop,13
0.004,0.35488,1.0,0.35488,319.32036,0.566,9.0,0.825,-9.63,1,0.429,314.921,1.0,0.12553,127.98,4.0,0.215,pop,13
0.095,9.45661,0.074,0.0443,204.43383,0.0,1.0,0.648,-6.887,1,0.43,204.434,0.795,0.0443,94.378,4.0,0.671,hip hop,8
0.0,0.0,0.0,0.0,402.62485,0.276,1.0,0.68,-6.318,1,0.344,398.582,0.0,0.0,0.0,3.0,1.0,jazz,9
0.268,2.00129,0.912,0.65368,152.97261,0.165,2.0,0.508,-11.947,1,0.443,149.49,0.961,0.31735,94.513,4.0,1.0,country,3
0.72,5.3608,0.341,1.03917,240.84853,2.902,8.0,0.428,-11.29,1,0.74,226.615,0.16,1.03917,129.88,4.0,0.468,gospel,7
0.0,0.08197,0.635,0.08197,339.87873,0.0,0.0,0.113,-10.136,0,0.544,331.598,0.509,0.08197,180.025,4.0,0.103,world,19
0.005,2.78491,0.637,0.19711,274.1024,0.0,9.0,0.37,-13.275,0,0.457,264.423,0.302,0.04372,95.779,4.0,0.865,experimental,5
0.616,0.71351,0.0,0.26113,317.46567,0.0,6.0,0.413,-6.806,0,0.453,303.09,0.228,0.26113,133.325,4.0,0.982,rock,17
0.07,0.07771,0.867,0.07771,274.05016,0.0,1.0,0.0,-8.908,1,0.0,260.539,1.0,0.07771,89.99,4.0,0.833,hip hop,8
0.864,0.2459,0.864,0.2459,135.36608,0.201,5.0,0.531,-12.965,1,0.516,123.635,0.587,0.03762,154.783,1.0,0.0,country,3
0.988,0.46067,0.988,0.46067,195.70893,0.323,11.0,0.612,-21.782,0,0.475,190.92,0.929,0.46067,75.316,1.0,0.107,blues,0
0.277,0.34901,0.742,0.34901,250.8273,0.293,2.0,1.0,-14.748,1,0.926,236.199,0.475,0.10202,122.428,4.0,0.763,pop,13
0.041,0.41335,0.0,0.41335,230.47791,1.001,6.0,0.266,-8.21,1,0.361,222.848,0.595,0.09972,96.179,3.0,0.617,hip hop,8
0.259,0.93848,0.966,0.44873,174.75873,0.15,1.0,0.403,-3.373,1,0.472,167.538,0.004,0.21778,156.924,4.0,0.722,punk,14
0.873,0.81574,0.789,0.26385,242.93832,0.219,7.0,0.387,-9.989,1,0.414,239.705,0.0,0.26385,95.035,4.0,0.559,rock,17
0.109,0.78982,1.0,0.13454,288.20853,0.107,10.0,0.725,-8.128,0,0.72,284.891,0.816,0.13454,183.698,3.0,0.304,electronic,4
0.058,3.74712,0.908,0.1689,302.31465,0.083,10.0,0.812,-9.02,1,0.685,293.883,1.0,0.1689,84.558,7.0,0.562,rock,17
0.326,0.18036,0.0,0.18036,159.16363,0.647,10.0,0.529,-18.148,0,0.615,154.854,0.214,0.18036,172.221,5.0,0.856,soundtrack/misc,18
0.518,5.56202,0.73,3.96874,284.21179,6.502,9.0,0.001,-20.058,1,0.208,268.579,0.069,3.96874,76.814,3.0,0.682,rock,17
0.552,0.19301,0.552,0.19301,212.00934,0.427,5.0,0.914,-23.707,1,0.554,207.732,0.182,0.19301,101.918,1.0,0.0,country,3
0.001,0.95181,0.847,0.20057,250.01751,0.543,9.0,0.367,-5.569,0,0.386,235.938,0.882,0.20057,165.621,4.0,0.0,punk,14
0.341,0.48233,0.0,0.10401,284.73424,0.0,10.0,0.335,-5.807,0,0.357,280.375,0.613,0.10401,161.353,4.0,0.026,reggae,16
0.022,0.73001,0.0,0.06689,226.69016,0.0,11.0,0.684,-8.329,1,0.006,212.23,0.709,0.06689,90.997,4.0,0.675,rock,17
0.016,0.12325,0.998,0.12325,152.89424,0.067,0.0,0.007,-8.263,1,0.231,135.999,0.981,0.12325,94.895,4.0,0.057,other,12
0.368,0.83859,0.359,0.83859,206.75873,2.101,2.0,0.723,-10.294,1,0.668,198.124,0.134,0.83859,191.226,4.0,0.958,rock,17
0.469,0.31583,0.0,0.31583,384.70485,0.0,11.0,0.474,-10.498,1,0.543,374.538,0.13,0.31583,118.241,4.0,0.31,electronic,4
0.458,0.06821,0.458,0.06821,271.22893,0.397,5.0,0.731,-10.913,1,0.62,268.301,0.819,0.06821,80.864,1.0,0.0,blues,0
0.69,0.91432,0.749,0.13726,246.72608,0.0,8.0,0.41,-12.494,1,0.547,238.092,0.066,0.13726,151.717,3.0,0.986,rock,17
0.062,0.97391,0.43,0.48511,248.99873,0.188,7.0,0.688,-13.795,1,0.554,239.177,0.568,0.2472,129.034,3.0,0.804,gospel,7
0.52,1.31559,0.183,0.11804,183.95383,0.0,2.0,0.842,-15.878,1,0.692,181.04,0.804,0.11804,101.348,4.0,0.876,country,3
0.039,0.1135,0.691,0.1135,140.06812,0.368,0.0,0.435,-4.564,1,0.578,126.212,0.374,0.1135,205.553,4.0,0.0,pop,13
0.474,0.94611,0.273,0.34293,422.73914,0.0,6.0,0.536,-11.59,1,0.589,413.379,0.273,0.34293,192.476,4.0,0.615,rock,17
0.632,3.01137,0.55,2.44756,59.95057,2.467,6.0,0.167,-6.167,0,0.56,56.779,0.439,2.44756,106.298,4.0,0.992,metal,11
0.11,0.34756,0.184,0.34756,205.87057,0.168,2.0,1.0,-9.813,1,0.617,196.487,0.648,0.07061,144.162,3.0,0.678,latin,10
0.065,0.64144,0.557,0.12988,197.98159,2.717,4.0,0.557,-5.727,0,0.594,181.975,0.405,0.12988,115.861,4.0,1.0,metal,11
0.822,0.10921,0.822,0.10921,168.25424,0.066,11.0,0.381,-3.566,1,0.53,160.729,0.923,0.10921,131.018,1.0,0.324,punk,14
0.867,0.04477,0.867,0.04477,275.74812,0.355,7.0,0.652,-9.799,0,0.614,253.37,0.177,0.04477,132.786,1.0,0.0,gospel,7
0.093,1.24043,0.631,0.43302,216.39791,0.398,8.0,0.547,-9.735,0,0.534,206.042,0.788,0.23211,149.748,4.0,0.827,gospel,7
0.022,0.16382,0.613,0.16382,194.40281,0.149,7.0,0.545,-6.942,0,0.592,175.299,0.258,0.16382,145.228,4.0,0.0,rock,17
0.422,0.65455,0.422,0.65455,228.91057,0.073,1.0,0.477,-7.048,1,0.52,224.386,1.0,0.16116,86.104,1.0,0.0,rock,17
0.036,1.15852,0.7,0.63459,140.59057,0.241,3.0,0.216,-11.897,1,0.354,137.77,0.436,0.37452,118.096,4.0,0.495,jazz,9
0.289,0.94866,0.567,0.53592,279.14404,0.438,7.0,0.842,-11.49,1,0.766,264.377,0.477,0.53592,146.037,4.0,0.552,soundtrack/misc,18
0.082,1.2202,0.592,0.62764,113.97179,0.0,10.0,0.0,-8.65,0,0.0,113.972,0.491,0.33047,101.074,4.0,0.422,electronic,4
0.254,4.28879,0.709,3.43071,200.51546,9.009,0.0,0.027,-6.568,1,0.448,187.304,0.083,3.2063,132.197,4.0,0.41,rock,17
0.202,2.16223,1.0,0.28419,432.14322,0.27,0.0,0.067,-8.14,1,0.389,408.468,1.0,0.05237,128.004,5.0,0.841,electronic,4
0.0,0.25009,0.0,0.25009,229.90322,0.752,4.0,0.0,-15.193,1,0.246,225.379,0.14,0.25009,122.565,1.0,0.0,reggae,16
0.173,1.05552,0.486,0.54688,409.96526,0.49,9.0,0.043,-2.93,1,0.256,391.872,0.373,0.29064,116.49,4.0,0.387,metal,11
0.186,0.67473,0.535,0.67473,232.25424,0.31,0.0,0.289,-10.185,1,0.394,221.756,0.992,0.36436,97.995,4.0,0.919,rock,17
0.0,0.64548,0.735,0.24216,126.87628,0.0,7.0,0.001,-6.962,1,0.182,123.699,0.628,0.24216,173.221,4.0,0.934,other,12
0.115,0.07934,0.424,0.07934,99.7873,0.0,5.0,0.001,-11.947,0,0.245,99.787,0.453,0.07934,129.972,3.0,0.658,pop,13
0.105,1.56061,0.899,0.97902,175.51628,0.63,2.0,0.361,-12.813,0,0.491,168.937,0.83,0.68806,106.407,4.0,0.712,country,3
0.156,0.32672,0.555,0.32672,185.5473,0.0,5.0,0.543,-16.241,1,0.49,167.549,0.773,0.04395,106.127,4.0,0.042,commedy,2
0.115,2.54416,0.14,1.16548,192.86159,4.47,1.0,0.418,-17.27,1,0.458,192.862,0.14,1.16548,90.845,5.0,0.282,classical,1
0.319,4.17164,0.724,3.32104,336.19546,5.352,3.0,0.764,-8.527,1,0.726,329.578,0.054,3.32104,141.71,4.0,0.0,latin,10
0.026,1.63964,1.0,0.26634,208.29995,0.206,2.0,0.122,-11.667,1,0.559,200.742,1.0,0.26634,87.965,4.0,0.905,hip hop,8
0.012,1.31457,1.0,0.41744,295.60118,0.0,2.0,0.876,-12.397,1,0.607,279.208,0.0,0.41744,65.941,4.0,0.0,folk,6
0.256,1.65549,0.919,0.25529,207.93424,0.38,0.0,0.553,-5.628,1,0.527,203.378,0.343,0.08424,87.029,3.0,0.332,folk,6
0.509,0.25554,0.671,0.25554,285.88363,0.2,0.0,0.0,-13.559,0,0.219,280.451,0.604,0.06961,153.033,4.0,0.305,rock,17
0.129,0.82216,0.0,0.19493,167.3922,0.0,4.0,0.0,-17.929,1,0.0,163.138,0.182,0.19493,192.242,3.0,1.0,soundtrack/misc,18
0.311,0.11341,0.311,0.11341,220.70812,0.0,2.0,0.378,-21.763,1,0.512,201.874,0.826,0.11341,141.706,1.0,0.125,jazz,9
